0.0	0.0
0.0151210454627131	0.0455382652667328
0.0261227118350061	0.128102706239103
0.0326794397792772	0.271110715785826
0.0343609869285022	0.399692065721730
0.0422920957657816	0.579464352466813
0.0594466455142062	0.855929093792517
0.0815807629956085	1.01207578615209
0.104679881228117	1.11969357912807
0.119753268036559	1.17491472250602
0.139160118170004	1.24899556656028
0.186857721977258	1.33774384569318
0.246696554444942	1.43310822426229
0.310874053928689	1.52614467575606
0.414593008894325	1.62149417102224
0.498730228369612	1.69472611399488
0.580529157821213	1.74474002918390
0.693396392778312	1.81216895574324
0.776354902031113	1.85401701647121
0.874746597327694	1.90167598126108
0.999175921315150	1.94699965910053
1.07366762966516	1.97249161345040
1.14434318463746	1.99929566947146
1.26731859660708	2.02949787981706
1.34034725692211	2.05325195219417
1.42935382756971	2.06317652503802
1.49972890630378	2.08907902283895
1.57113781962142	2.09918849457606
1.64316792780324	2.11209681168104
1.72497116378686	2.12356409979293
