0	0
0.0103057949806616	0.489709391289971
0.0216862637030766	0.614853301635172
0.0405342457845769	0.721994007382796
0.0458618608627049	0.767347060610266
0.0697645436110006	0.868016061780294
0.107903557232086	0.963581846907626
0.149976653197244	1.05383450880435
0.199929713268583	1.12549504658443
0.243999348950862	1.19317645272725
0.288096516608554	1.24227081100737
0.345021029006283	1.29687532133568
0.411755865181855	1.34639570616841
0.464926929356298	1.38715705205232
0.531878710974420	1.43272622338667
0.633256031185878	1.48958842382444
0.703344116891918	1.52721955693266
0.754760603976730	1.55168085575351
0.846694088375827	1.59152144084864
0.918487533328905	1.61901585520205
1.04393283458443	1.66404340988147
1.12951152528171	1.69349910185965
1.18565266885016	1.71218877606750
1.26881077541849	1.73225881483321
1.35725657215075	1.75681329797044
1.45431519884039	1.78024327870231
1.52726160717341	1.79597623741704
1.67535042754523	1.82954293898553
1.74784615080628	1.84681564861164
1.79154001679057	1.85358378547359
